Year,State,State ANSI,County,ACRES Planted,ACRES Harvested,Acres Loss,Hectare Planted,Hectare Harvested,Hectare Loss,% of Loss
2022,OHIO,39,Portage,"1,700","1,600",100,687.9662,647.4976,40.4686,0.058823529
2022,OHIO,39,Stark,"5,400","5,090",310,2185.3044,2059.85174,125.45266,0.057407407
2022,OHIO,39,Trumbull,"2,600","2,440",160,1052.1836,987.43384,64.74976,0.061538462
2022,OHIO,39,Wayne,"8,000","7,530",470,3237.488,3047.28558,190.20242,0.05875
2022,OHIO,39,Allen,"11,300","10,600",700,4572.9518,4289.6716,283.2802,0.061946903
2022,OHIO,39,Defiance,"8,000","5,740","2,260",3237.488,2322.89764,914.59036,0.2825
2022,OHIO,39,Fulton,"9,500","8,570",930,3844.517,3468.15902,376.35798,0.097894737
2022,OHIO,39,Hancock,"23,100","22,100","1,000",9348.2466,8943.5606,404.686,0.043290043
2022,OHIO,39,Henry,"19,400","17,300","2,100",7850.9084,7001.0678,849.8406,0.108247423
2022,OHIO,39,Lucas,"3,100","2,810",290,1254.5266,1137.16766,117.35894,0.093548387
2022,OHIO,39,Paulding,"16,000","13,500","2,500",6474.976,5463.261,1011.715,0.15625
2022,OHIO,39,Putnam,"23,900","21,200","2,700",9671.9954,8579.3432,1092.6522,0.112970711
2022,OHIO,39,Van Wert,"10,500","9,640",860,4249.203,3901.17304,348.02996,0.081904762
2022,OHIO,39,Williams,"8,400","6,460","1,940",3399.3624,2614.27156,785.09084,0.230952381
2022,OHIO,39,Adams,"1,000",680,320,404.686,275.18648,129.49952,0.32
2022,OHIO,39,Highland,"5,600","5,250",350,2266.2416,2124.6015,141.6401,0.0625
2022,OHIO,39,Muskingum,900,850,50,364.2174,343.9831,20.2343,0.055555556
2022,OHIO,39,Perry,"1,300","1,220",80,526.0918,493.71692,32.37488,0.061538462
2022,OHIO,39,Washington,400,280,120,161.8744,113.31208,48.56232,0.3
2022,OHIO,39,Butler,"2,800","2,640",160,1133.1208,1068.37104,64.74976,0.057142857
2022,OHIO,39,Clinton,"5,900","5,560",340,2387.6474,2250.05416,137.59324,0.057627119
2022,OHIO,39,Greene,"3,700","3,490",210,1497.3382,1412.35414,84.98406,0.056756757
2022,OHIO,39,Montgomery,"2,200","2,070",130,890.3092,837.70002,52.60918,0.059090909
2022,OHIO,39,Preble,"6,800","6,420",380,2751.8648,2598.08412,153.78068,0.055882353
2022,OHIO,39,Warren,"1,800","1,700",100,728.4348,687.9662,40.4686,0.055555556
2022,OHIO,39,Champaign,"3,900","3,670",230,1578.2754,1485.19762,93.07778,0.058974359
2022,OHIO,39,Clark,"5,000","4,710",290,2023.43,1906.07106,117.35894,0.058
2022,OHIO,39,Darke,"12,600","11,600","1,000",5099.0436,4694.3576,404.686,0.079365079
2022,OHIO,39,Logan,"6,300","5,870",430,2549.5218,2375.50682,174.01498,0.068253968
2022,OHIO,39,Miami,"4,100","3,850",250,1659.2126,1558.0411,101.1715,0.06097561
2022,OHIO,39,Shelby,"10,700","10,000",700,4330.1402,4046.86,283.2802,0.065420561
2022,OKLAHOMA,40,Canadian,"154,000","118,600","35,400",62321.644,47995.7596,14325.8844,0.22987013
2022,OKLAHOMA,40,Cleveland,"3,300","1,800","1,500",1335.4638,728.4348,607.029,0.454545455
2022,OKLAHOMA,40,Creek,"2,700",500,"2,200",1092.6522,202.343,890.3092,0.814814815
2022,OKLAHOMA,40,Grady,"66,200","27,500","38,700",26790.2132,11128.865,15661.3482,0.584592145
2022,OKLAHOMA,40,Kingfisher,"199,000","141,600","57,400",80532.514,57303.5376,23228.9764,0.288442211
2022,OKLAHOMA,40,Lincoln,"4,100",960,"3,140",1659.2126,388.49856,1270.71404,0.765853659
2022,OKLAHOMA,40,Logan,"52,100","39,500","12,600",21084.1406,15985.097,5099.0436,0.24184261
2022,OKLAHOMA,40,McClain,"15,800","3,420","12,380",6394.0388,1384.02612,5010.01268,0.783544304
2022,OKLAHOMA,40,Okfuskee,"2,100",660,"1,440",849.8406,267.09276,582.74784,0.685714286
2022,OKLAHOMA,40,Oklahoma,"5,900","1,370","4,530",2387.6474,554.41982,1833.22758,0.76779661
2022,OKLAHOMA,40,Payne,"17,200","4,240","12,960",6960.5992,1715.86864,5244.73056,0.753488372
2022,OKLAHOMA,40,Pottawatomie,"4,200","1,530","2,670",1699.6812,619.16958,1080.51162,0.635714286
2022,OKLAHOMA,40,Muskogee,"8,600","5,740","2,860",3480.2996,2322.89764,1157.40196,0.33255814
2022,OKLAHOMA,40,Okmulgee,"3,200","1,370","1,830",1294.9952,554.41982,740.57538,0.571875
2022,OKLAHOMA,40,Alfalfa,"218,000","155,800","62,200",88221.548,63050.0788,25171.4692,0.285321101
2022,OKLAHOMA,40,Garfield,"270,000","210,000","60,000",109265.22,84984.06,24281.16,0.222222222
2022,OKLAHOMA,40,Grant,"252,000","195,700","56,300",101980.872,79197.0502,22783.8218,0.223412698
2022,OKLAHOMA,40,Kay,"139,500","111,900","27,600",56453.697,45284.3634,11169.3336,0.197849462
2022,OKLAHOMA,40,Major,"110,500","71,100","39,400",44717.803,28773.1746,15944.6284,0.356561086
2022,OKLAHOMA,40,Noble,"95,500","63,800","31,700",38647.513,25818.9668,12828.5462,0.331937173
2022,OKLAHOMA,40,Woods,"137,500","81,000","56,500",55644.325,32779.566,22864.759,0.410909091
2022,OKLAHOMA,40,Woodward,"74,600","38,100","36,500",30189.5756,15418.5366,14771.039,0.489276139
2022,OKLAHOMA,40,Craig,"5,700","4,060","1,640",2306.7102,1643.02516,663.68504,0.287719298
2022,OKLAHOMA,40,Mayes,"4,500","1,280","3,220",1821.087,517.99808,1303.08892,0.715555556
2022,OKLAHOMA,40,Nowata,"3,000","2,410",590,1214.058,975.29326,238.76474,0.196666667
2022,OKLAHOMA,40,Osage,"11,600","4,740","6,860",4694.3576,1918.21164,2776.14596,0.59137931
2022,OKLAHOMA,40,Ottawa,"17,100","9,070","8,030",6920.1306,3670.50202,3249.62858,0.469590643
2022,OKLAHOMA,40,Pawnee,"11,400","5,250","6,150",4613.4204,2124.6015,2488.8189,0.539473684
2022,OKLAHOMA,40,Rogers,"2,200","1,070","1,130",890.3092,433.01402,457.29518,0.513636364
2022,OKLAHOMA,40,Wagoner,"15,500","11,100","4,400",6272.633,4492.0146,1780.6184,0.283870968
2022,OKLAHOMA,40,Washington,"4,600","3,740",860,1861.5556,1513.52564,348.02996,0.186956522
2022,OKLAHOMA,40,Beaver,"106,500","63,500","43,000",43099.059,25697.561,17401.498,0.403755869
2022,OKLAHOMA,40,Ellis,"43,000","18,800","24,200",17401.498,7608.0968,9793.4012,0.562790698
2022,OKLAHOMA,40,Harper,"82,600","38,600","44,000",33427.0636,15620.8796,17806.184,0.532687651
2022,OKLAHOMA,40,Texas,"174,500","87,100","87,400",70617.707,35248.1506,35369.5564,0.500859599
2022,OKLAHOMA,40,Garvin,"17,900","5,230","12,670",7243.8794,2116.50778,5127.37162,0.707821229
2022,OKLAHOMA,40,Marshall,"1,500","1,120",380,607.029,453.24832,153.78068,0.253333333
2022,OKLAHOMA,40,Murray,"2,400",560,"1,840",971.2464,226.62416,744.62224,0.766666667
2022,OKLAHOMA,40,Pontotoc,"2,100",260,"1,840",849.8406,105.21836,744.62224,0.876190476
2022,OKLAHOMA,40,Stephens,"29,000","8,110","20,890",11735.894,3282.00346,8453.89054,0.720344828
2022,OKLAHOMA,40,Caddo,"145,000","90,000","55,000",58679.47,36421.74,22257.73,0.379310345
2022,OKLAHOMA,40,Comanche,"57,300","36,700","20,600",23188.5078,14851.9762,8336.5316,0.359511344
2022,OKLAHOMA,40,Cotton,"142,000","82,800","59,200",57465.412,33508.0008,23957.4112,0.416901408
2022,OKLAHOMA,40,Greer,"78,800","19,800","59,000",31889.2568,8012.7828,23876.474,0.748730964
2022,OKLAHOMA,40,Jackson,"144,500","39,300","105,200",58477.127,15904.1598,42572.9672,0.728027682
2022,OKLAHOMA,40,Kiowa,"188,000","85,800","102,200",76080.968,34722.0588,41358.9092,0.543617021
2022,OKLAHOMA,40,Tillman,"164,000","78,200","85,800",66368.504,31646.4452,34722.0588,0.523170732
2022,OKLAHOMA,40,Beckham,"43,900","13,900","30,000",17765.7154,5625.1354,12140.58,0.683371298
2022,OKLAHOMA,40,Blaine,"194,000","123,600","70,400",78509.084,50019.1896,28489.8944,0.362886598
2022,OKLAHOMA,40,Custer,"150,500","94,700","55,800",60905.243,38323.7642,22581.4788,0.37076412
2022,OKLAHOMA,40,Dewey,"93,000","54,100","38,900",37635.798,21893.5126,15742.2854,0.41827957
2022,OKLAHOMA,40,Roger Mills,"41,700","16,700","25,000",16875.4062,6758.2562,10117.15,0.599520384
2022,OKLAHOMA,40,Washita,"201,500","101,900","99,600",81544.229,41237.5034,40306.7256,0.494292804
2022,OREGON,41,Gilliam,"90,500","90,100",400,36624.083,36462.2086,161.8744,0.00441989
2022,OREGON,41,Morrow,"130,500","130,000",500,52811.523,52609.18,202.343,0.003831418
2022,OREGON,41,Sherman,"116,500","116,000",500,47145.919,46943.576,202.343,0.004291845
2022,OREGON,41,Wasco,"60,400","59,600",800,24443.0344,24119.2856,323.7488,0.013245033
2022,OREGON,41,Umatilla,"235,000","234,000","1,000",95101.21,94696.524,404.686,0.004255319
2022,OREGON,41,Wallowa,"6,500","6,400",100,2630.459,2589.9904,40.4686,0.015384615
2022,OREGON,41,Benton,"1,400","1,390",10,566.5604,562.51354,4.04686,0.007142857
2022,OREGON,41,Clackamas,400,350,50,161.8744,141.6401,20.2343,0.125
2022,OREGON,41,Linn,"2,100","2,090",10,849.8406,845.79374,4.04686,0.004761905
2022,OREGON,41,Marion,"2,100","2,100",0,849.8406,849.8406,0,0
2022,OREGON,41,Polk,"2,400","2,390",10,971.2464,967.19954,4.04686,0.004166667
2022,OREGON,41,Washington,"8,000","7,800",200,3237.488,3156.5508,80.9372,0.025
2022,SOUTH DAKOTA,46,Aurora,"11,000","10,300",700,4451.546,4168.2658,283.2802,0.063636364
2022,SOUTH DAKOTA,46,Beadle,"8,200","7,670",530,3318.4252,3103.94162,214.48358,0.064634146
2022,SOUTH DAKOTA,46,Brule,"24,000","22,200","1,800",9712.464,8984.0292,728.4348,0.075
2022,SOUTH DAKOTA,46,Buffalo,"7,200","6,700",500,2913.7392,2711.3962,202.343,0.069444444
2022,SOUTH DAKOTA,46,Hand,"13,100","11,800","1,300",5301.3866,4775.2948,526.0918,0.099236641
2022,SOUTH DAKOTA,46,Hughes,"46,500","39,800","6,700",18817.899,16106.5028,2711.3962,0.144086022
2022,SOUTH DAKOTA,46,Jerauld,"7,700","6,050","1,650",3116.0822,2448.3503,667.7319,0.214285714
2022,SOUTH DAKOTA,46,Sully,"83,100","80,400","2,700",33629.4066,32536.7544,1092.6522,0.032490975
2022,SOUTH DAKOTA,46,Brookings,200,190,10,80.9372,76.89034,4.04686,0.05
2022,SOUTH DAKOTA,46,Davison,"7,900","7,380",520,3197.0194,2986.58268,210.43672,0.065822785
2022,SOUTH DAKOTA,46,Kingsbury,"3,100","2,890",210,1254.5266,1169.54254,84.98406,0.067741935
2022,SOUTH DAKOTA,46,McCook,"1,600","1,490",110,647.4976,602.98214,44.51546,0.06875
2022,SOUTH DAKOTA,46,Miner,"11,900","11,100",800,4815.7634,4492.0146,323.7488,0.067226891
2022,SOUTH DAKOTA,46,Faulk,"4,400","4,080",320,1780.6184,1651.11888,129.49952,0.072727273
2022,SOUTH DAKOTA,46,Potter,"26,200","24,300","1,900",10602.7732,9833.8698,768.9034,0.072519084
2022,SOUTH DAKOTA,46,Spink,"10,700","9,920",780,4330.1402,4014.48512,315.65508,0.072897196
2022,SOUTH DAKOTA,46,Grant,500,470,30,202.343,190.20242,12.14058,0.06
2022,SOUTH DAKOTA,46,Ziebach,"20,500","19,000","1,500",8296.063,7689.034,607.029,0.073170732
2022,SOUTH DAKOTA,46,Jones,"22,500","20,100","2,400",9105.435,8134.1886,971.2464,0.106666667
2022,SOUTH DAKOTA,46,Lyman,"53,200","51,300","1,900",21529.2952,20760.3918,768.9034,0.035714286
2022,SOUTH DAKOTA,46,Tripp,"42,000","37,800","4,200",16996.812,15297.1308,1699.6812,0.1
2022,SOUTH DAKOTA,46,Bon Homme,"4,500","3,800",700,1821.087,1537.8068,283.2802,0.155555556
2022,SOUTH DAKOTA,46,Charles Mix,"29,100","26,900","2,200",11776.3626,10886.0534,890.3092,0.075601375
2022,SOUTH DAKOTA,46,Hutchinson,"5,500","5,140",360,2225.773,2080.08604,145.68696,0.065454545
2022,SOUTH DAKOTA,46,Turner,"1,500","1,400",100,607.029,566.5604,40.4686,0.066666667
2022,SOUTH DAKOTA,46,Yankton,900,740,160,364.2174,299.46764,64.74976,0.177777778
2022,SOUTH DAKOTA,46,Bennett,"15,600","13,800","1,800",6313.1016,5584.6668,728.4348,0.115384615
2022,SOUTH DAKOTA,46,Haakon,"59,300","51,300","8,000",23997.8798,20760.3918,3237.488,0.134907251
2022,SOUTH DAKOTA,46,Jackson,"26,300","20,300","6,000",10643.2418,8215.1258,2428.116,0.228136882
2022,SOUTH DAKOTA,46,Stanley,"56,400","50,800","5,600",22824.2904,20558.0488,2266.2416,0.09929078
2022,TENNESSEE,47,Bedford,"4,000","1,600","2,400",1618.744,647.4976,971.2464,0.6
2022,TENNESSEE,47,Cannon,"1,300",850,450,526.0918,343.9831,182.1087,0.346153846
2022,TENNESSEE,47,Lincoln,"5,000","3,410","1,590",2023.43,1379.97926,643.45074,0.318
2022,TENNESSEE,47,Sumner,"9,700","8,490","1,210",3925.4542,3435.78414,489.67006,0.124742268
2022,TENNESSEE,47,Franklin,"6,300","5,320",980,2549.5218,2152.92952,396.59228,0.155555556
2022,TENNESSEE,47,Warren,"2,000",660,"1,340",809.372,267.09276,542.27924,0.67
2022,TENNESSEE,47,Dyer,"27,900","24,600","3,300",11290.7394,9955.2756,1335.4638,0.11827957
2022,TENNESSEE,47,Lake,"9,000","8,040",960,3642.174,3253.67544,388.49856,0.106666667
2022,TENNESSEE,47,Obion,"22,000","19,100","2,900",8903.092,7729.5026,1173.5894,0.131818182
2022,TENNESSEE,47,Tipton,"12,100","10,400","1,700",4896.7006,4208.7344,687.9662,0.140495868
2022,TENNESSEE,47,Meigs,"1,100",260,840,445.1546,105.21836,339.93624,0.763636364
2022,TENNESSEE,47,Monroe,"1,600",610,990,647.4976,246.85846,400.63914,0.61875
2022,TENNESSEE,47,Carroll,"15,100","13,400","1,700",6110.7586,5422.7924,687.9662,0.112582781
2022,TENNESSEE,47,Crockett,"16,800","14,800","2,000",6798.7248,5989.3528,809.372,0.119047619
2022,TENNESSEE,47,Gibson,"58,000","52,300","5,700",23471.788,21165.0778,2306.7102,0.098275862
2022,TENNESSEE,47,Haywood,"21,300","17,800","3,500",8619.8118,7203.4108,1416.401,0.164319249
2022,TENNESSEE,47,Henderson,"2,300",510,"1,790",930.7778,206.38986,724.38794,0.77826087
2022,TENNESSEE,47,Henry,"14,300","12,400","1,900",5787.0098,5018.1064,768.9034,0.132867133
2022,TENNESSEE,47,Madison,"14,900","13,000","1,900",6029.8214,5260.918,768.9034,0.127516779
2022,TENNESSEE,47,Weakley,"27,100","23,900","3,200",10966.9906,9671.9954,1294.9952,0.118081181
2022,TENNESSEE,47,Lawrence,"8,000","6,980","1,020",3237.488,2824.70828,412.77972,0.1275
2022,TENNESSEE,47,Montgomery,"11,500","10,100","1,400",4653.889,4087.3286,566.5604,0.12173913
2022,TENNESSEE,47,Robertson,"43,300","39,000","4,300",17522.9038,15782.754,1740.1498,0.099307159
2022,TEXAS,48,Bell,"15,100","10,600","4,500",6110.7586,4289.6716,1821.087,0.298013245
2022,TEXAS,48,Bosque,"6,600","2,080","4,520",2670.9276,841.74688,1829.18072,0.684848485
2022,TEXAS,48,Collin,"26,100","18,700","7,400",10562.3046,7567.6282,2994.6764,0.283524904
2022,TEXAS,48,Cooke,"27,400","14,300","13,100",11088.3964,5787.0098,5301.3866,0.47810219
2022,TEXAS,48,Coryell,"12,600","6,560","6,040",5099.0436,2654.74016,2444.30344,0.479365079
2022,TEXAS,48,Delta,"9,700","7,110","2,590",3925.4542,2877.31746,1048.13674,0.267010309
2022,TEXAS,48,Denton,"28,500","19,900","8,600",11533.551,8053.2514,3480.2996,0.301754386
2022,TEXAS,48,Ellis,"31,900","13,600","18,300",12909.4834,5503.7296,7405.7538,0.573667712
2022,TEXAS,48,Falls,"17,500","10,000","7,500",7082.005,4046.86,3035.145,0.428571429
2022,TEXAS,48,Fannin,"39,100","23,500","15,600",15823.2226,9510.121,6313.1016,0.398976982
2022,TEXAS,48,Grayson,"34,900","24,300","10,600",14123.5414,9833.8698,4289.6716,0.303724928
2022,TEXAS,48,Hill,"38,600","25,200","13,400",15620.8796,10198.0872,5422.7924,0.347150259
2022,TEXAS,48,Hunt,"18,400","10,600","7,800",7446.2224,4289.6716,3156.5508,0.423913043
2022,TEXAS,48,Johnson,"18,000","7,360","10,640",7284.348,2978.48896,4305.85904,0.591111111
2022,TEXAS,48,Kaufman,"7,900","3,050","4,850",3197.0194,1234.2923,1962.7271,0.613924051
2022,TEXAS,48,Lamar,"28,100","20,400","7,700",11371.6766,8255.5944,3116.0822,0.274021352
2022,TEXAS,48,McLennan,"26,300","18,700","7,600",10643.2418,7567.6282,3075.6136,0.288973384
2022,TEXAS,48,Milam,"9,000","5,970","3,030",3642.174,2415.97542,1226.19858,0.336666667
2022,TEXAS,48,Navarro,"8,300","5,760","2,540",3358.8938,2330.99136,1027.90244,0.306024096
2022,TEXAS,48,Williamson,"10,500","6,670","3,830",4249.203,2699.25562,1549.94738,0.364761905
2022,TEXAS,48,Brown,"7,800","2,480","5,320",3156.5508,1003.62128,2152.92952,0.682051282
2022,TEXAS,48,Callahan,"29,000","5,130","23,870",11735.894,2076.03918,9659.85482,0.823103448
2022,TEXAS,48,Clay,"58,400","25,000","33,400",23633.6624,10117.15,13516.5124,0.571917808
2022,TEXAS,48,Comanche,"11,200","2,500","8,700",4532.4832,1011.715,3520.7682,0.776785714
2022,TEXAS,48,Montague,"16,100","3,150","12,950",6515.4446,1274.7609,5240.6837,0.804347826
2022,TEXAS,48,Wise,"9,900","2,210","7,690",4006.3914,894.35606,3112.03534,0.776767677
2022,TEXAS,48,Young,"58,900","14,800","44,100",23836.0054,5989.3528,17846.6526,0.748726655
2022,TEXAS,48,Concho,"48,600","4,800","43,800",19667.7396,1942.4928,17725.2468,0.901234568
2022,TEXAS,48,McCulloch,"35,800","8,730","27,070",14487.7588,3532.90878,10954.85002,0.756145251
2022,TEXAS,48,Tom Green,"49,000","10,700","38,300",19829.614,4330.1402,15499.4738,0.781632653
2022,TEXAS,48,Uvalde,"8,100","2,720","5,380",3277.9566,1100.74592,2177.21068,0.664197531
2022,TEXAS,48,Armstrong,"55,100","9,320","45,780",22298.1986,3771.67352,18526.52508,0.830852995
2022,TEXAS,48,Carson,"69,600","14,500","55,100",28166.1456,5867.947,22298.1986,0.791666667
2022,TEXAS,48,Dallam,"104,500","29,000","75,500",42289.687,11735.894,30553.793,0.722488038
2022,TEXAS,48,Deaf Smith,"222,500","30,100","192,400",90042.635,12181.0486,77861.5864,0.864719101
2022,TEXAS,48,Gray,"40,600","7,150","33,450",16430.2516,2893.5049,13536.7467,0.823891626
2022,TEXAS,48,Hale,"125,500","26,500","99,000",50788.093,10724.179,40063.914,0.788844622
2022,TEXAS,48,Hemphill,"6,600","1,270","5,330",2670.9276,513.95122,2156.97638,0.807575758
2022,TEXAS,48,Hutchinson,"39,700","5,010","34,690",16066.0342,2027.47686,14038.55734,0.873803526
2022,TEXAS,48,Moore,"98,200","31,300","66,900",39740.1652,12666.6718,27073.4934,0.681262729
2022,TEXAS,48,Ochiltree,"138,000","49,200","88,800",55846.668,19910.5512,35936.1168,0.643478261
2022,TEXAS,48,Oldham,"38,600","4,810","33,790",15620.8796,1946.53966,13674.33994,0.875388601
2022,TEXAS,48,Randall,"93,000","8,700","84,300",37635.798,3520.7682,34115.0298,0.906451613
2022,TEXAS,48,Sherman,"89,200","24,500","64,700",36097.9912,9914.807,26183.1842,0.725336323
2022,TEXAS,48,Childress,"35,600","5,980","29,620",14406.8216,2420.02228,11986.79932,0.832022472
2022,TEXAS,48,Wichita,"68,800","21,300","47,500",27842.3968,8619.8118,19222.585,0.690406977
2022,TEXAS,48,Wilbarger,"145,000","44,800","100,200",58679.47,18129.9328,40549.5372,0.691034483
2022,TEXAS,48,Bexar,"1,700",960,740,687.9662,388.49856,299.46764,0.435294118
2022,TEXAS,48,Hays,900,670,230,364.2174,271.13962,93.07778,0.255555556
2022,TEXAS,48,Medina,"9,000","1,950","7,050",3642.174,789.1377,2853.0363,0.783333333
2022,TEXAS,48,Wilson,"1,200",230,970,485.6232,93.07778,392.54542,0.808333333
2022,TEXAS,48,Atascosa,900,490,410,364.2174,198.29614,165.92126,0.455555556
2022,TEXAS,48,Lynn,"22,700",700,"22,000",9186.3722,283.2802,8903.092,0.969162996
2022,TEXAS,48,Yoakum,"9,800","1,980","7,820",3965.9228,801.27828,3164.64452,0.797959184
2022,TEXAS,48,Baylor,"123,000","16,200","106,800",49776.378,6555.9132,43220.4648,0.868292683
2022,TEXAS,48,Knox,"165,000","42,700","122,300",66773.19,17280.0922,49493.0978,0.741212121
2022,TEXAS,48,Nolan,"14,500","2,960","11,540",5867.947,1197.87056,4670.07644,0.795862069
2022,TEXAS,48,Runnels,"120,500","16,900","103,600",48764.663,6839.1934,41925.4696,0.859751037
2022,VIRGINIA,51,Amelia,"2,600","1,350","1,250",1052.1836,546.3261,505.8575,0.480769231
2022,VIRGINIA,51,Bedford,"1,500","1,090",410,607.029,441.10774,165.92126,0.273333333
2022,VIRGINIA,51,Hanover,"6,000","4,530","1,470",2428.116,1833.22758,594.88842,0.245
2022,VIRGINIA,51,Orange,"3,100","2,100","1,000",1254.5266,849.8406,404.686,0.322580645
2022,VIRGINIA,51,Essex,"9,200","6,450","2,750",3723.1112,2610.2247,1112.8865,0.298913043
2022,VIRGINIA,51,King William,"6,600","4,760","1,840",2670.9276,1926.30536,744.62224,0.278787879
2022,VIRGINIA,51,Middlesex,"4,300","3,590",710,1740.1498,1452.82274,287.32706,0.165116279
2022,VIRGINIA,51,New Kent,"2,100","1,630",470,849.8406,659.63818,190.20242,0.223809524
2022,VIRGINIA,51,Northampton,"12,100","10,100","2,000",4896.7006,4087.3286,809.372,0.165289256
2022,VIRGINIA,51,Northumberland,"9,400","6,540","2,860",3804.0484,2646.64644,1157.40196,0.304255319
2022,VIRGINIA,51,Richmond,"4,900","3,600","1,300",1982.9614,1456.8696,526.0918,0.265306122
2022,VIRGINIA,51,Westmoreland,"9,500","6,600","2,900",3844.517,2670.9276,1173.5894,0.305263158
2022,VIRGINIA,51,Culpeper,"3,600","2,250","1,350",1456.8696,910.5435,546.3261,0.375
2022,VIRGINIA,51,Fauquier,"3,500","2,360","1,140",1416.401,955.05896,461.34204,0.325714286
2022,VIRGINIA,51,Frederick,500,400,100,202.343,161.8744,40.4686,0.2
2022,VIRGINIA,51,Madison,"1,000",490,510,404.686,198.29614,206.38986,0.51
2022,VIRGINIA,51,Page,400,300,100,161.8744,121.4058,40.4686,0.25
2022,VIRGINIA,51,Rockingham,"4,100","2,180","1,920",1659.2126,882.21548,776.99712,0.468292683
2022,VIRGINIA,51,Shenandoah,"1,800","1,400",400,728.4348,566.5604,161.8744,0.222222222
2022,VIRGINIA,51,Dinwiddie,"3,300","2,260","1,040",1335.4638,914.59036,420.87344,0.315151515
2022,VIRGINIA,51,Greensville,"1,800",840,960,728.4348,339.93624,388.49856,0.533333333
2022,VIRGINIA,51,Isle of Wight,"5,200","4,590",610,2104.3672,1857.50874,246.85846,0.117307692
2022,VIRGINIA,51,Mecklenburg,"4,600","2,760","1,840",1861.5556,1116.93336,744.62224,0.4
2022,VIRGINIA,51,Suffolk,"4,600","2,500","2,100",1861.5556,1011.715,849.8406,0.456521739
2022,VIRGINIA,51,Sussex,"6,000","3,730","2,270",2428.116,1509.47878,918.63722,0.378333333
2022,VIRGINIA,51,Charlotte,"2,800","1,800","1,000",1133.1208,728.4348,404.686,0.357142857
2022,VIRGINIA,51,Franklin,"4,800","2,200","2,600",1942.4928,890.3092,1052.1836,0.541666667
2022,VIRGINIA,51,Halifax,"4,900","3,200","1,700",1982.9614,1294.9952,687.9662,0.346938776
2022,VIRGINIA,51,Nottoway,"1,200",500,700,485.6232,202.343,283.2802,0.583333333
2022,VIRGINIA,51,Pittsylvania,"8,800","6,350","2,450",3561.2368,2569.7561,991.4807,0.278409091
2022,VIRGINIA,51,Augusta,"3,600","1,820","1,780",1456.8696,736.52852,720.34108,0.494444444
2022,VIRGINIA,51,Botetourt,900,280,620,364.2174,113.31208,250.90532,0.688888889
2022,WASHINGTON,53,Benton,"110,000","95,000","15,000",44515.46,38445.17,6070.29,0.136363636
2022,WASHINGTON,53,Klickitat,"33,000","31,500","1,500",13354.638,12747.609,607.029,0.045454545
