Year,Planting_Dates,Harvesting_Dates,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Commodity,ACRES_PLANTED,ACRES_HARVESTED,YIELD_(BU/ACRE)
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,HANCOCK,59,WHEAT,"4,500","3,550",82.5
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,HOWARD,67,WHEAT,"2,400","1,980",93.9
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,MADISON,95,WHEAT,"2,400","1,960",83.7
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,MORGAN,109,WHEAT,"1,300","1,090",78
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,RUSH,139,WHEAT,"8,200","6,960",92.2
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,SHELBY,145,WHEAT,"5,000","3,780",85.4
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,TIPTON,159,WHEAT,"1,400","1,170",94
2021,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,WHEAT,"3,300","2,700",86.3
2021,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,WHEAT,"1,800","1,500",82
2021,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,HENRY,65,WHEAT,"3,000","2,500",92
2021,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,WHEAT,"4,800","4,100",82.2
2021,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,WAYNE,177,WHEAT,"3,900","3,300",76.7
2021,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,WHEAT,"2,000","1,620",85.8
2021,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,FULTON,49,WHEAT,"3,000","1,600",83.8
2021,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,WHEAT,"4,800","3,110",87.1
2021,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,WHEAT,"2,300","1,920",85.4
2021,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,WHEAT,"4,600","3,900",94.6
2021,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,WABASH,169,WHEAT,"5,200","4,500",95.1
2021,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,ADAMS,1,WHEAT,"7,000","6,100",87.5
2021,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,ALLEN,3,WHEAT,"12,800","10,700",99.7
2021,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,DE KALB,33,WHEAT,"12,300","10,500",89.9
2021,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,WHEAT,"7,200","6,060",91.1
2021,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,LAGRANGE,87,WHEAT,"2,000","1,670",89.8
2021,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,NOBLE,113,WHEAT,"5,600","4,700",81.3
2021,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,WHITLEY,183,WHEAT,"8,400","7,200",89.6
2021,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,BENTON,7,WHEAT,"2,400","2,030",92.6
2021,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,LA PORTE,91,WHEAT,"6,600","2,900",75.2
2021,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,LAKE,89,WHEAT,"2,200","1,500",86.7
2021,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,PORTER,127,WHEAT,"2,100","1,760",81.3
2021,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,WHEAT,"2,800","1,200",74.8
2021,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,WHEAT,"2,100","1,300",72.6
2021,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,DEARBORN,29,WHEAT,700,600,67.7
2021,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,WHEAT,"3,200","2,900",67.2
2021,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,WHEAT,"2,100","1,390",65.2
2021,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,JENNINGS,79,WHEAT,"4,200","3,200",72.8
2021,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,RIPLEY,137,WHEAT,"4,300","3,600",76.1
2021,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,WHEAT,900,800,56.8
2021,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,DAVIESS,27,WHEAT,"2,100","1,270",87.4
2021,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,DUBOIS,37,WHEAT,"4,800","2,640",83.3
2021,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,GREENE,55,WHEAT,900,480,82.7
2021,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,KNOX,83,WHEAT,"13,300","11,600",88.5
2021,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,WHEAT,"2,600","1,610",79.5
2021,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,WHEAT,"5,000","4,700",75.5
2021,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,WARRICK,173,WHEAT,"3,300","2,230",80.3
2021,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,CLAY,21,WHEAT,"1,400","1,180",64.7
2021,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,WHEAT,"4,600","2,600",78.5
2021,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,WHEAT,800,670,75.8
2021,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,VIGO,167,WHEAT,"1,200","1,010",60.6
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,BARTON,9,WHEAT,"136,000","130,800",53.1
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,DICKINSON,41,WHEAT,"123,500","119,100",56.6
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,ELLSWORTH,53,WHEAT,"73,000","69,600",46.7
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,MCPHERSON,113,WHEAT,"184,000","177,400",43.6
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,RICE,159,WHEAT,"139,500","134,500",53.3
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,RUSH,165,WHEAT,"100,000","96,700",52.6
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,RUSSELL,167,WHEAT,"67,500","65,200",43
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,SALINE,169,WHEAT,"101,500","98,000",49.5
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,WHEAT,"11,500","11,000",39.8
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,CHASE,17,WHEAT,"8,700","8,340",54.2
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,COFFEY,31,WHEAT,"13,100","12,600",41
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,WHEAT,"5,000","4,810",43.7
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,WHEAT,"7,900","7,600",47.8
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,GEARY,61,WHEAT,"8,000","7,700",54.2
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,LINN,107,WHEAT,"7,900","7,630",45
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,LYON,111,WHEAT,"12,100","11,600",42.8
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,MIAMI,121,WHEAT,"6,400","5,370",49.5
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,MORRIS,127,WHEAT,"18,800","18,100",44.1
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,OSAGE,139,WHEAT,"7,700","7,400",45.9
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,WHEAT,"1,900","1,830",42.9
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,CLAY,27,WHEAT,"43,900","42,400",53.9
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,CLOUD,29,WHEAT,"50,800","48,900",51.2
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,WHEAT,"93,500","90,100",56.8
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,WHEAT,"71,300","68,900",52.2
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,WHEAT,"76,900","74,300",47.5
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,WHEAT,"56,900","53,100",55.3
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,WHEAT,"26,200","25,300",56.1
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,WHEAT,"69,700","66,900",55.5
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,SMITH,183,WHEAT,"70,300","67,100",57.9
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,WHEAT,"24,200","23,300",55
2021,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,ATCHISON,5,WHEAT,"1,500","1,440",50.6
2021,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,BROWN,13,WHEAT,"2,200","2,120",57.1
2021,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,JACKSON,85,WHEAT,"1,400","1,350",45.4
2021,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,JEFFERSON,87,WHEAT,"2,200","1,660",57.9
2021,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103,WHEAT,"1,700","1,640",50.8
2021,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149,WHEAT,"2,200","2,070",54.1
2021,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,CHEYENNE,23,WHEAT,"103,500","98,700",56.2
2021,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,DECATUR,39,WHEAT,"86,700","83,600",60.3
2021,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,GRAHAM,65,WHEAT,"66,100","60,900",57.2
2021,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,RAWLINS,153,WHEAT,"106,000","100,900",60
2021,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,SHERMAN,181,WHEAT,"136,500","130,300",53.8
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,BARBER,7,WHEAT,"107,500","103,500",43
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,33,WHEAT,"50,800","48,800",40
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,47,WHEAT,"90,000","86,800",58.1
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,HARPER,77,WHEAT,"210,000","202,500",45.1
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,WHEAT,"86,500","83,300",49.6
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,WHEAT,"170,500","164,400",44.9
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,KIOWA,97,WHEAT,"56,800","54,800",52.1
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,WHEAT,"115,500","111,300",57.3
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,WHEAT,"140,000","134,900",48.8
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,WHEAT,"144,000","138,900",48.4
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,WHEAT,"304,500","294,500",48
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,ALLEN,1,WHEAT,"13,800","13,300",54.9
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,BOURBON,11,WHEAT,"6,900","6,640",53.2
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,BUTLER,15,WHEAT,"36,500","35,200",49.3
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,19,WHEAT,"2,300","2,180",36.8
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CHEROKEE,21,WHEAT,"54,300","52,500",59.8
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,COWLEY,35,WHEAT,"70,800","68,400",49
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CRAWFORD,37,WHEAT,"31,400","30,300",64.3
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,ELK,49,WHEAT,"6,800","6,540",56.3
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,GREENWOOD,73,WHEAT,"6,500","6,220",49.4
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,LABETTE,99,WHEAT,"36,400","35,200",50.8
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,MONTGOMERY,125,WHEAT,"30,000","28,800",45.7
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,NEOSHO,133,WHEAT,"23,300","22,500",54.7
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,WILSON,205,WHEAT,"35,100","33,800",53.4
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,WOODSON,207,WHEAT,"12,500","12,000",47.4
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,CLARK,25,WHEAT,"62,800","60,600",49.4
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,FINNEY,55,WHEAT,"159,500","153,900",66.5
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,GRANT,67,WHEAT,"87,300","84,100",45.9
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,HAMILTON,75,WHEAT,"135,000","124,500",38.1
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,HASKELL,81,WHEAT,"75,300","72,600",67.4
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,HODGEMAN,83,WHEAT,"97,800","94,400",64.2
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,KEARNY,93,WHEAT,"103,500","99,900",48.6
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,MORTON,129,WHEAT,"96,700","92,500",42.2
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,SEWARD,175,WHEAT,"52,400","49,600",53.9
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,STANTON,187,WHEAT,"144,000","138,200",36.8
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,STEVENS,189,WHEAT,"72,900","70,300",43.4
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,GOVE,63,WHEAT,"86,000","81,700",60.9
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,GREELEY,71,WHEAT,"161,500","147,100",42.9
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,LANE,101,WHEAT,"90,400","87,300",59.5
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,LOGAN,109,WHEAT,"92,100","88,200",54.6
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,NESS,135,WHEAT,"111,500","107,800",53.7
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,TREGO,195,WHEAT,"75,900","72,900",57.2
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,WALLACE,199,WHEAT,"70,400","62,500",46.1
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,WICHITA,203,WHEAT,"128,500","123,900",54
2021,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,BOURBON,17,WHEAT,"1,100",550,62
2021,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,FAYETTE,67,WHEAT,300,200,69.5
2021,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,HARRISON,97,WHEAT,700,200,64.5
2021,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,SCOTT,209,WHEAT,500,150,64
2021,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,SHELBY,211,WHEAT,"3,300","1,840",70.7
2021,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,ADAIR,1,WHEAT,"2,700",800,83.3
2021,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,ALLEN,3,WHEAT,"3,300","2,000",80
2021,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,BARREN,9,WHEAT,"6,200","1,200",90
2021,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,BRECKINRIDGE,27,WHEAT,"2,900","1,600",69.4
2021,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,BUTLER,31,WHEAT,"1,200",350,74.9
2021,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,GRAYSON,85,WHEAT,"1,800",800,66.8
2021,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,HARDIN,93,WHEAT,"4,700","3,100",74.8
2021,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,LARUE,123,WHEAT,"4,100","2,450",91.8
2021,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,MARION,155,WHEAT,"8,500","1,800",79.4
2021,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,MEADE,163,WHEAT,"3,700","2,000",78
2021,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,TAYLOR,217,WHEAT,"1,800",600,77.8
2021,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,WARREN,227,WHEAT,"15,500","14,000",91.5
2021,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,CALDWELL,33,WHEAT,"14,400","11,200",93
2021,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,WHEAT,"74,000","57,000",93.5
2021,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,LOGAN,141,WHEAT,"64,000","48,000",88.5
2021,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,MCLEAN,149,WHEAT,"6,900","5,500",81.1
2021,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,OHIO,183,WHEAT,900,500,86.8
2021,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,WHEAT,"36,000","29,500",86.5
2021,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,TODD,219,WHEAT,"43,500","36,500",92.3
2021,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,UNION,225,WHEAT,"6,500","4,700",89.4
2021,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,BALLARD,7,WHEAT,"13,500","11,000",87
2021,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,CALLOWAY,35,WHEAT,"11,200","9,200",72.5
2021,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,FULTON,75,WHEAT,"9,800","6,150",76.4
2021,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,GRAVES,83,WHEAT,"25,500","14,700",82.5
2021,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,HICKMAN,105,WHEAT,"13,000","10,500",86.5
2021,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,LIVINGSTON,139,WHEAT,"3,000","1,800",77.8
2021,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,MCCRACKEN,145,WHEAT,"8,100","6,550",76
2021,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,TRIGG,221,WHEAT,"21,500","17,000",94.5
2021,05-Oct,20-Jul,MARYLAND,24,LOWER EASTERN SHORE,90,DORCHESTER,19,WHEAT,"14,700","10,300",73.5
2021,05-Oct,20-Jul,MARYLAND,24,LOWER EASTERN SHORE,90,SOMERSET,39,WHEAT,"8,600","3,370",68
2021,05-Oct,20-Jul,MARYLAND,24,LOWER EASTERN SHORE,90,WICOMICO,45,WHEAT,"14,600","5,930",68.5
2021,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,BALTIMORE,5,WHEAT,"11,400","7,150",87.6
2021,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,CARROLL,13,WHEAT,"18,900","9,650",88.2
2021,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,FREDERICK,21,WHEAT,"21,100","13,200",82.8
2021,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,MONTGOMERY,31,WHEAT,"14,500","6,240",83.8
2021,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,WASHINGTON,43,WHEAT,"15,300","8,150",84.9
2021,05-Oct,20-Jul,MARYLAND,24,SOUTHERN,80,ANNE ARUNDEL,3,WHEAT,"3,500","1,290",67.9
2021,05-Oct,20-Jul,MARYLAND,24,SOUTHERN,80,CALVERT,9,WHEAT,"4,200","1,650",75.2
2021,05-Oct,20-Jul,MARYLAND,24,SOUTHERN,80,CHARLES,17,WHEAT,"6,300","3,490",62.2
2021,05-Oct,20-Jul,MARYLAND,24,SOUTHERN,80,ST MARYS,37,WHEAT,"7,900","3,480",64.9
2021,05-Oct,20-Jul,MARYLAND,24,UPPER EASTERN SHORE,30,CAROLINE,11,WHEAT,"26,000","14,300",75.9
2021,05-Oct,20-Jul,MARYLAND,24,UPPER EASTERN SHORE,30,CECIL,15,WHEAT,"18,800","10,200",86.4
2021,05-Oct,20-Jul,MARYLAND,24,UPPER EASTERN SHORE,30,KENT,29,WHEAT,"47,000","21,800",81.3
2021,05-Oct,20-Jul,MARYLAND,24,UPPER EASTERN SHORE,30,QUEEN ANNES,35,WHEAT,"40,100","14,300",75.5
2021,05-Oct,20-Jul,MARYLAND,24,UPPER EASTERN SHORE,30,TALBOT,41,WHEAT,"28,600","13,100",82
2021,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,GLADWIN,51,WHEAT,"2,500","2,270",74.9
2021,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,GRATIOT,57,WHEAT,"22,100","20,700",83.7
2021,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,ISABELLA,73,WHEAT,"14,700","13,500",79.2
2021,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,MIDLAND,111,WHEAT,"4,500","3,710",86.5
2021,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,MONTCALM,117,WHEAT,"17,400","15,700",67.4
2021,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,OSCEOLA,133,WHEAT,"2,000","1,850",72.4
2021,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,ARENAC,11,WHEAT,"7,900","7,290",79.6
2021,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,BAY,17,WHEAT,"18,000","16,900",83.9
2021,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,HURON,63,WHEAT,"76,400","71,800",91.7
2021,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,SAGINAW,145,WHEAT,"25,000","23,500",84.6
2021,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,SANILAC,151,WHEAT,"54,500","51,000",89.9
2021,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,TUSCOLA,157,WHEAT,"36,700","34,200",88.2
2021,03-Oct,05-Aug,MICHIGAN,26,NORTHEAST,30,OGEMAW,129,WHEAT,"3,800","3,450",67.5
2021,03-Oct,05-Aug,MICHIGAN,26,NORTHWEST,20,KALKASKA,79,WHEAT,"1,100",990,61.9
2021,03-Oct,05-Aug,MICHIGAN,26,NORTHWEST,20,MISSAUKEE,113,WHEAT,"1,100","1,000",64.6
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,BARRY,15,WHEAT,"9,000","8,310",70.8
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,BRANCH,23,WHEAT,"4,300","3,900",72.1
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,CALHOUN,25,WHEAT,"5,300","4,910",60.9
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,CLINTON,37,WHEAT,"25,200","23,300",87
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,EATON,45,WHEAT,"18,800","17,500",71.4
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,HILLSDALE,59,WHEAT,"12,400","11,600",75.6
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,INGHAM,65,WHEAT,"15,300","14,100",74.8
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,IONIA,67,WHEAT,"18,100","16,900",85.4
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,JACKSON,75,WHEAT,"7,800","7,160",63.5
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,SHIAWASSEE,155,WHEAT,"24,900","23,400",74.3
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,ST JOSEPH,149,WHEAT,"5,300","3,800",62.1
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,GENESEE,49,WHEAT,"5,700","5,260",68.8
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,LAPEER,87,WHEAT,"6,700","6,080",81.3
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,LENAWEE,91,WHEAT,"34,400","32,000",91.7
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,LIVINGSTON,93,WHEAT,"6,200","5,740",70.7
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,MACOMB,99,WHEAT,"3,100","2,810",82.2
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,MONROE,115,WHEAT,"21,400","19,700",88.9
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,OAKLAND,125,WHEAT,"1,800","1,630",65.6
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,ST CLAIR,147,WHEAT,"12,400","11,500",82.5
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,WASHTENAW,161,WHEAT,"12,800","11,800",77
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,ALLEGAN,5,WHEAT,"6,200","5,650",68
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,CASS,27,WHEAT,"2,700","2,290",54.1
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,KALAMAZOO,77,WHEAT,"3,500","3,170",69.7
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,KENT,81,WHEAT,"6,400","5,920",69.1
2021,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,OTTAWA,139,WHEAT,"4,400","4,040",75
